,tp,contactdate,contacttime,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
216,stop,2015-01-05 0:00:00,951,,7TH ST & ADELINE ST,Traffic Violation,7TH ST & ADELINE ST,37.8039307,-122.2881714
217,stop,2015-01-05 0:00:00,137,1500,84th Ave,Traffic Violation,1500 84th Ave,37.7548999,-122.1762926
218,stop,2015-01-05 0:00:00,53,1300,89th Ave,Traffic Violation,1300 89th Ave,37.7496821,-122.1768164
219,stop,2015-01-05 0:00:00,1358,1900,90TH AV,Consensual Encounter,1900 90TH AV,37.7519497,-122.1686513
220,stop,2015-01-05 0:00:00,115,1300,92nd Ave,Consensual Encounter,1300 92nd Ave,37.7476915,-122.1754003
221,stop,2015-01-05 0:00:00,2341,,93RD AV & INTERNATIONAL BLVD,Traffic Violation,93RD AV & INTERNATIONAL BLVD,37.7478288,-122.1731491
222,stop,2015-01-05 0:00:00,222,1500,98TH AV,Traffic Violation,1500 98TH AV,37.7449073,-122.1693749
223,stop,2015-01-05 0:00:00,2115,3000,9TH ST,Probable Cause,3000 9TH ST,37.7755097,-122.2306231
224,stop,2015-01-05 0:00:00,2020,3200,ADELINE ST,Traffic Violation,3200 ADELINE ST,37.8237827,-122.2809925
225,stop,2015-01-05 0:00:00,1006,7700,Arthur St,Traffic Violation,7700 Arthur St,37.7617128,-122.1784681
226,stop,2015-01-05 0:00:00,1806,5800,BANCROFT AV,Traffic Violation,5800 BANCROFT AV,37.7714244,-122.1926083
227,stop,2015-01-05 0:00:00,1131,7200,BANCROFT AV,Traffic Violation,7200 BANCROFT AV,37.7672087,-122.1779309
228,stop,2015-01-05 0:00:00,200,7400,BANCROFT AV,Traffic Violation,7400 BANCROFT AV,37.7654082,-122.1759469
229,stop,2015-01-05 0:00:00,2256,7800,BANCROFT AV,Traffic Violation,7800 BANCROFT AV,37.7634872,-122.1738509
230,stop,2015-01-05 0:00:00,1555,6100,Camden St,Traffic Violation,6100 Camden St,37.7742473,-122.1840571
231,stop,2015-01-05 0:00:00,1555,6100,Camden St,Traffic Violation,6100 Camden St,37.7742473,-122.1840571
232,stop,2015-01-05 0:00:00,1555,6100,Camden St,Traffic Violation,6100 Camden St,37.7742473,-122.1840571
233,stop,2015-01-05 0:00:00,1620,,CHASE ST & WOOD ST,Traffic Violation,CHASE ST & WOOD ST,37.8088269,-122.3013784
234,stop,2015-01-05 0:00:00,207,,COOLIDGE AV & FOOTHILL BLVD,Traffic Violation,COOLIDGE AV & FOOTHILL BLVD,37.7832613,-122.2213231
235,stop,2015-01-05 0:00:00,1445,,DURANT AV & MACARTHUR BLVD,Traffic Violation,DURANT AV & MACARTHUR BLVD,37.7408671,-122.148688
236,stop,2015-01-05 0:00:00,1400,2300,E 12TH ST,Traffic Violation,2300 E 12TH ST,37.7827465,-122.2364391
237,stop,2015-01-05 0:00:00,1615,2500,E 12th St,Traffic Violation,2500 E 12th St,37.781352,-122.234066
238,stop,2015-01-05 0:00:00,356,,E 17TH ST & 9TH AV,Traffic Violation,E 17TH ST & 9TH AV,37.7947905,-122.247735
239,stop,2015-01-05 0:00:00,1416,1900,E 21st St,Traffic Violation,1900 E 21st St,37.7914945,-122.2362132
240,stop,2015-01-05 0:00:00,1219,400,FOOTHILL BLVD,Traffic Violation,400 FOOTHILL BLVD,37.7978067,-122.2528074
241,stop,2015-01-05 0:00:00,1215,1600,FOOTHILL BLVD,Traffic Violation,1600 FOOTHILL BLVD,37.790021,-122.2426057
242,stop,2015-01-05 0:00:00,1337,2500,FOOTHILL BLVD,Traffic Violation,2500 FOOTHILL BLVD,37.7848865,-122.2305339
243,stop,2015-01-05 0:00:00,1429,7400,FRESNO ST,Probable Cause,7400 FRESNO ST,37.7639978,-122.1783983
244,stop,2015-01-05 0:00:00,1433,7400,FRESNO ST,Probation/Parole,7400 FRESNO ST,37.7639978,-122.1783983
245,stop,2015-01-05 0:00:00,1433,7400,Fresno St,Probation/Parole,7400 Fresno St,37.7639978,-122.1783983
246,stop,2015-01-05 0:00:00,2302,2300,FRUITVALE AVE,Traffic Violation,2300 FRUITVALE AVE,37.7855731,-122.2219091
247,stop,2015-01-05 0:00:00,757,,GRAND & NORTHGATE AV,Traffic Violation,GRAND & NORTHGATE AV,37.8146914,-122.2704454
248,stop,2015-01-05 0:00:00,1956,3400,HIGH ST,Traffic Violation,3400 HIGH ST,37.7858441,-122.1969756
249,stop,2015-01-05 0:00:00,2325,1200,International Blvd,Reasonable Suspicion,1200 International Blvd,37.790697,-122.2478178
250,stop,2015-01-05 0:00:00,2320,2000,International Blvd,Traffic Violation,2000 International Blvd,37.7858091,-122.2395644
251,stop,2015-01-05 0:00:00,138,2500,INTERNATIONAL BLVD,Traffic Violation,2500 INTERNATIONAL BLVD,37.7820626,-122.2336895
252,stop,2015-01-05 0:00:00,1327,9900,INTERNATIONAL BLVD,Traffic Violation,9900 INTERNATIONAL BLVD,37.7436135,-122.1696159
253,stop,2015-01-05 0:00:00,2217,1800,JACKSON ST,Traffic Violation,1800 JACKSON ST,37.804932,-122.2629743
254,stop,2015-01-05 0:00:00,2050,3400,MACARTHUR BLVD,Traffic Violation,3400 MACARTHUR BLVD,37.7943277,-122.2009685
255,stop,2015-01-05 0:00:00,1431,,MACARTHUR BLVD & SEMINARY AV,Traffic Violation,MACARTHUR BLVD & SEMINARY AV,37.7763545,-122.183609
256,stop,2015-01-05 0:00:00,1318,2800,MANDELA PKWY,Traffic Violation,2800 MANDELA PKWY,37.8218546,-122.2887039
257,stop,2015-01-05 0:00:00,2015,800,Market Street,Traffic Violation,800 Market Street,37.8032107,-122.2821806
258,stop,2015-01-05 0:00:00,1339,1500,MIDDLE HARBOR RD,Traffic Violation,1500 MIDDLE HARBOR RD,37.7982367,-122.299279
259,stop,2015-01-05 0:00:00,1939,7400,NEY AVE,Traffic Violation,7400 NEY AVE,37.7696295,-122.1702941
260,stop,2015-01-05 0:00:00,1849,3000,Of Harrison St,Traffic Violation,3000 Of Harrison St,37.8167962,-122.2578227
261,stop,2015-01-05 0:00:00,135,8500,Olive St,Traffic Violation,8500 Olive St,37.7568029,-122.1705595
262,stop,2015-01-05 0:00:00,2206,1800,Park Blvd,Traffic Violation,1800 Park Blvd,37.7986879,-122.2501896
263,stop,2015-01-05 0:00:00,1842,1000,PERALTA ST,Traffic Violation,1000 PERALTA ST,37.8083937,-122.2959333
264,stop,2015-01-05 0:00:00,2031,4700,Shattuck Ave,Traffic Violation,4700 Shattuck Ave,37.8344566,-122.263757
265,stop,2015-01-05 0:00:00,106,3400,Telegraph Av,Traffic Violation,3400 Telegraph Av,37.8227531,-122.2656546
266,stop,2015-01-05 0:00:00,1616,5000,TELEGRAPH AV,Traffic Violation,5000 TELEGRAPH AV,37.8364221,-122.261956
267,stop,2015-01-05 0:00:00,1616,5000,TELEGRAPH AV,Traffic Violation,5000 TELEGRAPH AV,37.8364221,-122.261956
268,stop,2015-01-05 0:00:00,123,1900,Telegraph Ave,Traffic Violation,1900 Telegraph Ave,37.8081889,-122.2697504
269,stop,2015-01-05 0:00:00,2359,0,Vernon St,Traffic Violation,0 Vernon St,37.8123854,-122.2608605
270,stop,2015-01-05 0:00:00,2240,,WEST GRAND AVE & TELEGRAPH AVE,Traffic Violation,WEST GRAND AVE & TELEGRAPH AVE,37.8119373,-122.2689798
271,stop,2015-01-06 0:00:00,1632,,106TH AVE & VOLTAIRE AVE,Traffic Violation,106TH AVE & VOLTAIRE AVE,37.7421928,-122.154564
272,stop,2015-01-06 0:00:00,1604,,10TH ST & JEFFERSON ST,Probable Cause,10TH ST & JEFFERSON ST,37.8029965,-122.2764955
273,stop,2015-01-06 0:00:00,1608,,11TH & CENTER ST,Traffic Violation,11TH & CENTER ST,37.8087079,-122.2937544
274,stop,2015-01-06 0:00:00,1608,,11TH & CENTER ST,Traffic Violation,11TH & CENTER ST,37.8087079,-122.2937544
275,stop,2015-01-06 0:00:00,1623,1400,13TH AV,Traffic Violation,1400 13TH AV,37.7900386,-122.2467373
276,stop,2015-01-06 0:00:00,1640,,13TH AV & E 21 ST,Probable Cause,13TH AV & E 21 ST,37.7962944,-122.2381871
277,stop,2015-01-06 0:00:00,1935,1700,14th Av,Traffic Violation,1700 14th Av,37.7912782,-122.2437258
278,stop,2015-01-06 0:00:00,2349,2100,14TH AV,Traffic Violation,2100 14TH AV,37.7938445,-122.2395919
279,stop,2015-01-06 0:00:00,2351,2900,14th Ave International Blvd,Traffic Violation,2900 14th Ave International Blvd,37.7910529,-122.2434075
280,stop,2015-01-06 0:00:00,1656,100,14th St,Traffic Violation,100 14th St,37.8013996,-122.2633834
281,stop,2015-01-06 0:00:00,1656,100,14th St,Traffic Violation,100 14th St,37.8013996,-122.2633834
282,stop,2015-01-06 0:00:00,2206,,18th St & Market St,Traffic Violation,18th St & Market St,37.8111529,-122.2798856
283,stop,2015-01-06 0:00:00,1551,2500,19TH AV,Traffic Violation,2500 19TH AV,37.7944749,-122.2330603
284,stop,2015-01-06 0:00:00,1700,,20TH & MARKET ST,Traffic Violation,20TH & MARKET ST,37.8124508,-122.2793956
285,stop,2015-01-06 0:00:00,1732,1400,20TH AV,Traffic Violation,1400 20TH AV,37.7858328,-122.2399891
286,stop,2015-01-06 0:00:00,1217,2000,21st Ave,Traffic Violation,2000 21st Ave,37.7894147,-122.2347776
287,stop,2015-01-06 0:00:00,27,800,21st St,Traffic Violation,800 21st St,37.8121711,-122.276649
288,stop,2015-01-06 0:00:00,1511,1200,22nd Ave,Traffic Violation,1200 22nd Ave,37.7837989,-122.2386186
289,stop,2015-01-06 0:00:00,1511,1200,22ND Ave,Traffic Violation,1200 22ND Ave,37.7837989,-122.2386186
290,stop,2015-01-06 0:00:00,1647,1400,23RD AV,Traffic Violation,1400 23RD AV,37.7834184,-122.2359311
291,stop,2015-01-06 0:00:00,1807,,27TH & WestST,Traffic Violation,27TH & WestST,37.8174492,-122.2742061
292,stop,2015-01-06 0:00:00,1341,,27TH ST & SAN PABLO AV,Traffic Violation,27TH ST & SAN PABLO AV,37.8178994,-122.2757028
293,stop,2015-01-06 0:00:00,1618,1700,28TH AV,Traffic Violation,1700 28TH AV,37.7821868,-122.2268953
294,stop,2015-01-06 0:00:00,49,400,28TH ST,Traffic Violation,400 28TH ST,37.8164314,-122.2649879
295,stop,2015-01-06 0:00:00,1840,,2ND & WEBSTER ST,Traffic Violation,2ND & WEBSTER ST,37.7951195,-122.2739576
296,stop,2015-01-06 0:00:00,2135,700,31st St,Traffic Violation,700 31st St,37.8209818,-122.2722248
297,stop,2015-01-06 0:00:00,1553,,44th Ave & INTERNATIONAL BLVD,Traffic Violation,44th Ave & INTERNATIONAL BLVD,37.7718763,-122.213974
298,stop,2015-01-06 0:00:00,1556,,45TH ST & LINDEN ST,Traffic Violation,45TH ST & LINDEN ST,37.8348603,-122.2755199
299,stop,2015-01-06 0:00:00,1913,,4TH ST & FRANKLIN ST,Traffic Violation,4TH ST & FRANKLIN ST,37.7969682,-122.2742581
300,stop,2015-01-06 0:00:00,2126,,52ND ST & TELEGRAPH AVE,Traffic Violation,52ND ST & TELEGRAPH AVE,37.8379988,-122.2622073
301,stop,2015-01-06 0:00:00,1650,600,54th Street,Probable Cause,600 54th Street,37.8395579,-122.2644108
302,stop,2015-01-06 0:00:00,1342,,65TH AV & INTERNATIONAL BLVD,Traffic Violation,65TH AV & INTERNATIONAL BLVD,37.7627783,-122.194601
303,stop,2015-01-06 0:00:00,1142,1000,75TH AV,Traffic Violation,1000 75TH AV,37.7546108,-122.1912054
304,stop,2015-01-06 0:00:00,1149,1000,75TH AV,Traffic Violation,1000 75TH AV,37.7546108,-122.1912054
305,stop,2015-01-06 0:00:00,1043,1200,79TH AV,Traffic Violation,1200 79TH AV,37.7549671,-122.1857266
306,stop,2015-01-06 0:00:00,1043,1200,79TH AV,Traffic Violation,1200 79TH AV,37.7549671,-122.1857266
307,stop,2015-01-06 0:00:00,1043,1200,79TH AV,Traffic Violation,1200 79TH AV,37.7549671,-122.1857266
308,stop,2015-01-06 0:00:00,1320,,79TH AV & LOCKWOOD ST,Probable Cause,79TH AV & LOCKWOOD ST,37.7593609,-122.1777275
309,stop,2015-01-06 0:00:00,1320,,79TH AV & LOCKWOOD ST,Traffic Violation,79TH AV & LOCKWOOD ST,37.7593609,-122.1777275
310,stop,2015-01-06 0:00:00,1205,900,81ST AV,Traffic Violation,900 81ST AV,37.751932,-122.1875867
311,stop,2015-01-06 0:00:00,1205,900,81ST AV,Traffic Violation,900 81ST AV,37.751932,-122.1875867
312,stop,2015-01-06 0:00:00,1205,900,81ST AV,Traffic Violation,900 81ST AV,37.751932,-122.1875867
313,stop,2015-01-06 0:00:00,109,,81ST AV & PLYMOUTH ST,Traffic Violation,81ST AV & PLYMOUTH ST,37.7582253,-122.1762997
314,stop,2015-01-06 0:00:00,1636,1300,84TH AV,Probation/Parole,1300 84TH AV,37.7531542,-122.1792907
315,stop,2015-01-06 0:00:00,1420,,90TH AV & OLIVE ST,Traffic Violation,90TH AV & OLIVE ST,37.7526145,-122.1676175
316,stop,2015-01-06 0:00:00,1540,1400,Adeline,Traffic Violation,1400 Adeline,37.8096849,-122.2857911
317,stop,2015-01-06 0:00:00,1610,2200,ADELINE ST,Traffic Violation,2200 ADELINE ST,37.8159979,-122.2833961
318,stop,2015-01-06 0:00:00,1725,4600,Bond St,Traffic Violation,4600 Bond St,37.7729026,-122.2100961
319,stop,2015-01-06 0:00:00,2205,100,Broadway,Traffic Violation,100 Broadway,37.795673,-122.2763387
320,stop,2015-01-06 0:00:00,341,5100,Broadway,Traffic Violation,5100 Broadway,37.8348327,-122.2491039
321,stop,2015-01-06 0:00:00,1439,5600,BROADWAY,Traffic Violation,5600 BROADWAY,37.841428,-122.2480305
322,stop,2015-01-06 0:00:00,1414,6300,BROADWAY TER,Traffic Violation,6300 BROADWAY TER,37.8428598,-122.2304195
323,stop,2015-01-06 0:00:00,2015,,E 18TH ST & 5TH AV,Traffic Violation,E 18TH ST & 5TH AV,37.7983868,-122.2501409
324,stop,2015-01-06 0:00:00,2015,,E 18TH ST & 5TH AV,Traffic Violation,E 18TH ST & 5TH AV,37.7983868,-122.2501409
325,stop,2015-01-06 0:00:00,2015,,E 18TH ST & 5TH AV,Traffic Violation,E 18TH ST & 5TH AV,37.7983868,-122.2501409
326,stop,2015-01-06 0:00:00,724,3100,FILBERT ST,Probable Cause,3100 FILBERT ST,37.8219389,-122.2780095
327,stop,2015-01-06 0:00:00,1718,2700,Foothill Blvd,Traffic Violation,2700 Foothill Blvd,37.7845195,-122.2279187
328,stop,2015-01-06 0:00:00,1329,,FRUITVALE AV & GALINDO ST,Reasonable Suspicion,FRUITVALE AV & GALINDO ST,37.7870064,-122.22146
329,stop,2015-01-06 0:00:00,1438,1300,GRAND AV,Traffic Violation,1300 GRAND AV,37.8165196,-122.2874358
330,stop,2015-01-06 0:00:00,2129,200,GRAND AVE,Traffic Violation,200 GRAND AVE,37.811469,-122.2612679
331,stop,2015-01-06 0:00:00,138,400,Grand Ave,Traffic Violation,400 Grand Ave,37.8087767,-122.2538152
332,stop,2015-01-06 0:00:00,1624,400,HEGENBERGER RD,Probable Cause,400 HEGENBERGER RD,37.7344015,-122.1976291
333,stop,2015-01-06 0:00:00,2114,8400,HOLLY ST,Traffic Violation,8400 HOLLY ST,37.7551514,-122.1763264
334,stop,2015-01-06 0:00:00,1708,9400,HOLLY ST,Probation/Parole,9400 HOLLY ST,37.7476888,-122.1714681
335,stop,2015-01-06 0:00:00,120,1500,International Blvd,Traffic Violation,1500 International Blvd,37.7890587,-122.2449381
336,stop,2015-01-06 0:00:00,145,2100,International Blvd,Traffic Violation,2100 International Blvd,37.7852593,-122.2386622
337,stop,2015-01-06 0:00:00,1458,2500,International Blvd,Traffic Violation,2500 International Blvd,37.7820626,-122.2336895
338,stop,2015-01-06 0:00:00,111,2500,INTERNATIONAL BLVD,Traffic Violation,2500 INTERNATIONAL BLVD,37.7820626,-122.2336895
339,stop,2015-01-06 0:00:00,352,2800,INTERNATIONAL BLVD,Reasonable Suspicion,2800 INTERNATIONAL BLVD,37.7799697,-122.229697
340,stop,2015-01-06 0:00:00,2349,2900,International Blvd,Traffic Violation,2900 International Blvd,37.7793392,-122.2288052
341,stop,2015-01-06 0:00:00,1245,4800,INTERNATIONAL BLVD,Consensual Encounter,4800 INTERNATIONAL BLVD,37.7700048,-122.2094594
342,stop,2015-01-06 0:00:00,1157,7400,International Blvd,Reasonable Suspicion,7400 International Blvd,37.758858,-122.185538
343,stop,2015-01-06 0:00:00,1407,7800,INTERNATIONAL BLVD,Traffic Violation,7800 INTERNATIONAL BLVD,37.757614,-122.1830953
344,stop,2015-01-06 0:00:00,1407,7800,INTERNATIONAL BLVD,Traffic Violation,7800 INTERNATIONAL BLVD,37.757614,-122.1830953
345,stop,2015-01-06 0:00:00,1354,8100,INTERNATIONAL BLVD,Traffic Violation,8100 INTERNATIONAL BLVD,37.7561458,-122.180557
346,stop,2015-01-06 0:00:00,123,9100,INTERNATIONAL BLVD,Traffic Violation,9100 INTERNATIONAL BLVD,37.7492793,-122.173619
347,stop,2015-01-06 0:00:00,1715,4000,KANSAS ST,Reasonable Suspicion,4000 KANSAS ST,37.7911283,-122.1961126
348,stop,2015-01-06 0:00:00,1715,4000,KANSAS ST,Reasonable Suspicion,4000 KANSAS ST,37.7911283,-122.1961126
349,stop,2015-01-06 0:00:00,841,9800,KITTY LN,Reasonable Suspicion,9800 KITTY LN,37.7281319,-122.1974277
350,stop,2015-01-06 0:00:00,2316,2100,LAKESHORE AV,Probable Cause,2100 LAKESHORE AV,37.8044387,-122.2506328
351,stop,2015-01-06 0:00:00,1832,900,MACARTHUR BLVD,Probable Cause,900 MACARTHUR BLVD,37.806396,-122.2385561
352,stop,2015-01-06 0:00:00,1846,1400,MANDELA PKWY,Traffic Violation,1400 MANDELA PKWY,37.8286444,-122.2851217
353,stop,2015-01-06 0:00:00,52,10700,Mark St,Reasonable Suspicion,10700 Mark St,37.7469745,-122.1436756
354,stop,2015-01-06 0:00:00,1924,1200,MARKET ST,Traffic Violation,1200 MARKET ST,37.8068426,-122.2810307
355,stop,2015-01-06 0:00:00,1359,2300,MARTIN LUTHER KING JR WY,Traffic Violation,2300 MARTIN LUTHER KING JR WY,37.8135781,-122.2725006
356,stop,2015-01-06 0:00:00,1725,2700,Myrtle,Traffic Violation,2700 Myrtle,37.8185479,-122.2780845
357,stop,2015-01-06 0:00:00,1725,2700,MYRTLE ST,Traffic Violation,2700 MYRTLE ST,37.8185479,-122.2780845
358,stop,2015-01-06 0:00:00,1523,800,Poplar Ct,Traffic Violation,800 Poplar Ct,37.8057999,-122.2910628
359,stop,2015-01-06 0:00:00,1523,800,Poplar Ct,Traffic Violation,800 Poplar Ct,37.8057999,-122.2910628
360,stop,2015-01-06 0:00:00,2353,3700,Telegraph Ave,Traffic Violation,3700 Telegraph Ave,37.8254716,-122.2651672
361,stop,2015-01-06 0:00:00,2130,4200,Telegraph Ave,Traffic Violation,4200 Telegraph Ave,37.8308739,-122.2639934
362,stop,2015-01-06 0:00:00,249,200,VERNON ST,Traffic Violation,200 VERNON ST,37.8136384,-122.2588416
363,stop,2015-01-06 0:00:00,1544,,W Grand Ave & Peralta St,Traffic Violation,W Grand Ave & Peralta St,37.8232148,-122.2843837
364,stop,2015-01-06 0:00:00,2338,2200,WEBSTER ST,Traffic Violation,2200 WEBSTER ST,37.8114738,-122.265384
365,stop,2015-01-06 0:00:00,1901,2400,WEBSTER ST,Traffic Violation,2400 WEBSTER ST,37.8135146,-122.2646515
366,stop,2015-01-06 0:00:00,1309,2300,WEST,Reasonable Suspicion,2300 WEST,37.8137388,-122.2756573
367,stop,2015-01-06 0:00:00,1852,,William & Telegraph,Traffic Violation,William & Telegraph,37.8089497,-122.2697388
368,stop,2015-01-07 0:00:00,1434,,10th Street & Campbell Street,Traffic Violation,10th Street & Campbell Street,37.8090625,-122.2975879
369,stop,2015-01-07 0:00:00,1230,,11TH & CENTER ST,Probation/Parole,11TH & CENTER ST,37.8087079,-122.2937544
370,stop,2015-01-07 0:00:00,2037,2700,14TH AV,Traffic Violation,2700 14TH AV,37.7965817,-122.2329051
371,stop,2015-01-07 0:00:00,1804,400,14TH ST,Traffic Violation,400 14TH ST,37.8040142,-122.2700317
372,stop,2015-01-07 0:00:00,1158,,14th St & Jackson St,Probable Cause,14th St & Jackson St,37.8019791,-122.2654413
373,stop,2015-01-07 0:00:00,1643,1600,16TH ST,Traffic Violation,1600 16TH ST,37.8127205,-122.2929009
374,stop,2015-01-07 0:00:00,1923,,18TH AV & E 21ST ST,Traffic Violation,18TH AV & E 21ST ST,37.7979682,-122.2446445
375,stop,2015-01-07 0:00:00,1923,,18th Ave & E 21st St,Traffic Violation,18th Ave & E 21st St,37.7979682,-122.2446445
376,stop,2015-01-07 0:00:00,1716,2800,19TH AV,Traffic Violation,2800 19TH AV,37.7967406,-122.2311955
377,stop,2015-01-07 0:00:00,2146,500,19th St,Traffic Violation,500 19th St,37.8083551,-122.2699107
378,stop,2015-01-07 0:00:00,1905,1900,20TH AV,Traffic Violation,1900 20TH AV,37.7891816,-122.23683
379,stop,2015-01-07 0:00:00,1905,1900,20TH AV,Traffic Violation,1900 20TH AV,37.7891816,-122.23683
380,stop,2015-01-07 0:00:00,1905,1900,20TH AV,Traffic Violation,1900 20TH AV,37.7891816,-122.23683
381,stop,2015-01-07 0:00:00,1954,1800,21st Ave,Traffic Violation,1800 21st Ave,37.7883539,-122.2356954
382,stop,2015-01-07 0:00:00,1045,,21st St & Harrison St,Traffic Violation,21st St & Harrison St,37.8093468,-122.2630511
383,stop,2015-01-07 0:00:00,148,,22ND ST & MARTIN LUTHER KING JR WAY,Traffic Violation,22ND ST & MARTIN LUTHER KING JR WAY,37.8407158,-122.2700367
384,stop,2015-01-07 0:00:00,2213,,26th St & & Telegraph Ave,Reasonable Suspicion,26th St & & Telegraph Ave,37.8154459,-122.2681037
385,stop,2015-01-07 0:00:00,2205,,34th Ave & Salisbury St,Traffic Violation,34th Ave & Salisbury St,37.7865365,-122.217614
386,stop,2015-01-07 0:00:00,2205,,34th Ave & Salisbury St,Traffic Violation,34th Ave & Salisbury St,37.7865365,-122.217614
387,stop,2015-01-07 0:00:00,2205,,34th Ave & Salisbury Street,Traffic Violation,34th Ave & Salisbury Street,37.7865365,-122.217614
388,stop,2015-01-07 0:00:00,1850,300,34TH ST,Probable Cause,300 34TH ST,37.8217325,-122.2603946
389,stop,2015-01-07 0:00:00,2248,1400,37th Ave,Traffic Violation,1400 37th Ave,37.7752376,-122.2203833
390,stop,2015-01-07 0:00:00,1942,1900,38th Ave,Traffic Violation,1900 38th Ave,37.7790438,-122.2166794
391,stop,2015-01-07 0:00:00,1307,900,55th St,Traffic Violation,900 55th St,37.8392542,-122.2739243
392,stop,2015-01-07 0:00:00,811,,58TH ST & TELEGRAPH AV,Probable Cause,58TH ST & TELEGRAPH AV,37.8442947,-122.2613338
393,stop,2015-01-07 0:00:00,811,,58TH ST & TELEGRAPH AV,Probable Cause,58TH ST & TELEGRAPH AV,37.8442947,-122.2613338
394,stop,2015-01-07 0:00:00,1805,,5th St & Webster St,Probable Cause,5th St & Webster St,37.7971447,-122.2727036
395,stop,2015-01-07 0:00:00,1943,3100,64TH AVE,Traffic Violation,3100 64TH AVE,37.7724247,-122.18201
396,stop,2015-01-07 0:00:00,1814,,6th & Washington St,Traffic Violation,6th & Washington St,37.7993232,-122.2758402
397,stop,2015-01-07 0:00:00,340,2600,73rd Ave,Consensual Encounter,2600 73rd Ave,37.7667437,-122.1753256
398,stop,2015-01-07 0:00:00,2024,,7Th & Kennedy ST,Traffic Violation,7Th & Kennedy ST,37.7754161,-122.2374326
399,stop,2015-01-07 0:00:00,1724,1700,7TH ST,Traffic Violation,1700 7TH ST,37.8067354,-122.3008571
400,stop,2015-01-07 0:00:00,1942,,7th St & Mandela Pkwy,Traffic Violation,7th St & Mandela Pkwy,37.8051018,-122.2936698
401,stop,2015-01-07 0:00:00,1320,9700,B St,Consensual Encounter,9700 B St,37.7434846,-122.1744229
402,stop,2015-01-07 0:00:00,1501,10400,BANCROFT AV,Traffic Violation,10400 BANCROFT AV,37.7432367,-122.1575105
403,stop,2015-01-07 0:00:00,1617,,BEAUMONT AV & EXCELSIOR AV,Traffic Violation,BEAUMONT AV & EXCELSIOR AV,37.8026661,-122.2276855
404,stop,2015-01-07 0:00:00,1617,,BEAUMONT AV & EXCELSIOR AV,Traffic Violation,BEAUMONT AV & EXCELSIOR AV,37.8026661,-122.2276855
405,stop,2015-01-07 0:00:00,1617,,BEAUMONT AV & EXCELSIOR AV,Traffic Violation,BEAUMONT AV & EXCELSIOR AV,37.8026661,-122.2276855
